run_date,run_id,canonical_project_id,canonical_project_name,project_identity_confidence,source_entity,canonical_source_entity,source_entity_type,target_entity,canonical_target_entity,target_entity_type,relationship_type,market,deal_type,evidence_article_title,url,relationship_strength_score,entity_resolution_confidence,canonical_relationship_event_count,relationship_repeat_strength,confirmed_multi_source_relationship,woomi_strategic_relevance,recommended_follow_up
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0100,Construction Financing - Miami / Florida - Development Group Inks $58M Construction Loan for Coconut Grove Condos,100,Berkadia,Berkadia,Developer / GP,Refinancing - Miami / Florida - RIVANI Lands $114.3M Refi on Miami Beach Office/Retail Project,Los Angeles,Project / Deal,Financing Relationship,Miami / Florida,Refinancing,RIVANI Lands $114.3M Refi on Miami Beach Office/Retail Project,https://www.connectcre.com/stories/rivani-lands-114-3m-refi-on-miami-beach-office-retail-project/,72,60,1,72,No,Relevant to capital markets monitoring,Track GP relationship history
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0100,Construction Financing - Miami / Florida - Development Group Inks $58M Construction Loan for Coconut Grove Condos,100,Berkadia,Berkadia,Developer / GP,South Florida,South Florida,Market / Region,Financing Relationship,Miami / Florida,Refinancing,RIVANI Lands $114.3M Refi on Miami Beach Office/Retail Project,https://www.connectcre.com/stories/rivani-lands-114-3m-refi-on-miami-beach-office-retail-project/,72,40,1,72,No,Relevant to capital markets monitoring,Track GP relationship history
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0070,Acquisition - Los Angeles / California - Iconic Hollywood Florida Building Site Approved for Development of Multifamily Apartment U...,100,Bridge Investment Group,Bridge Investment Group,Developer / GP,Acquisition - Los Angeles / California - Iconic Hollywood Florida Building Site Approved for Development of Multifamily Apartment U...,Los Angeles,Project / Deal,Acquisition / Buyer,Los Angeles / California,Acquisition,Iconic Hollywood Florida Building Site Approved for Development of Multifamily Apartment Units,https://yieldpro.com/2026/09/hollywood-bread-building/,71,40,1,71,No,General market intelligence,Track GP relationship history
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0070,Acquisition - Los Angeles / California - Iconic Hollywood Florida Building Site Approved for Development of Multifamily Apartment U...,100,Bridge Investment Group,Bridge Investment Group,Developer / GP,Florida,Florida,Market / Region,Acquisition / Buyer,Los Angeles / California,Acquisition,Iconic Hollywood Florida Building Site Approved for Development of Multifamily Apartment Units,https://yieldpro.com/2026/09/hollywood-bread-building/,71,40,1,71,No,General market intelligence,Track GP relationship history
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0070,Acquisition - Los Angeles / California - Iconic Hollywood Florida Building Site Approved for Development of Multifamily Apartment U...,100,Bridge Investment Group,Bridge Investment Group,Developer / GP,Los Angeles / California,Los Angeles,Market / Region,Acquisition / Buyer,Los Angeles / California,Acquisition,Iconic Hollywood Florida Building Site Approved for Development of Multifamily Apartment Units,https://yieldpro.com/2026/09/hollywood-bread-building/,71,40,1,71,No,General market intelligence,Track GP relationship history
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0035,"General Project Signal - Atlanta / Georgia - Crescent Communities Opens 300-Unit Multifamily Community in Douglasville, Georgia",100,Crescent Communities,Crescent Communities,Developer / GP,"General Project Signal - Atlanta / Georgia - Crescent Communities Opens 300-Unit Multifamily Community in Douglasville, Georgia",Los Angeles,Project / Deal,Pricing / Valuation Signal,Atlanta / Georgia,General Project Signal,"Crescent Communities Opens 300-Unit Multifamily Community in Douglasville, Georgia",https://rebusinessonline.com/crescent-communities-opens-300-unit-multifamily-community-in-douglasville-georgia/,70,40,1,70,No,Relevant to underwriting benchmarks,Track GP relationship history
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0071,Acquisition - Los Angeles / California - CBRE Arranges Valencia Office Sale for Harbor Associates,100,CBRE,CBRE,Developer / GP,Acquisition - Los Angeles / California - CBRE Arranges Valencia Office Sale for Harbor Associates,CBRE,Project / Deal,Acquisition / Buyer,Los Angeles / California,Acquisition,CBRE Arranges Valencia Office Sale for Harbor Associates,https://www.connectcre.com/stories/cbre-arranges-valencia-office-sale-for-harbor-associates/,68,60,1,68,No,Low relevance,Track GP relationship history
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0071,Acquisition - Los Angeles / California - CBRE Arranges Valencia Office Sale for Harbor Associates,100,CBRE,CBRE,Developer / GP,Los Angeles,Los Angeles,Market / Region,Acquisition / Buyer,Los Angeles / California,Acquisition,CBRE Arranges Valencia Office Sale for Harbor Associates,https://www.connectcre.com/stories/cbre-arranges-valencia-office-sale-for-harbor-associates/,68,100,1,68,No,Low relevance,Track GP relationship history
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0071,Acquisition - Los Angeles / California - CBRE Arranges Valencia Office Sale for Harbor Associates,100,CBRE,CBRE,Developer / GP,Los Angeles / California,Los Angeles,Market / Region,Acquisition / Buyer,Los Angeles / California,Acquisition,CBRE Arranges Valencia Office Sale for Harbor Associates,https://www.connectcre.com/stories/cbre-arranges-valencia-office-sale-for-harbor-associates/,68,60,1,68,No,Low relevance,Track GP relationship history
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0035,"General Project Signal - Atlanta / Georgia - Crescent Communities Opens 300-Unit Multifamily Community in Douglasville, Georgia",100,Crescent Communities,Crescent Communities,Developer / GP,Atlanta,Sun Belt,Market / Region,Market Expansion,Atlanta / Georgia,General Project Signal,"Crescent Communities Opens 300-Unit Multifamily Community in Douglasville, Georgia",https://rebusinessonline.com/crescent-communities-opens-300-unit-multifamily-community-in-douglasville-georgia/,68,40,1,68,No,Low relevance,Track GP relationship history
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0035,"General Project Signal - Atlanta / Georgia - Crescent Communities Opens 300-Unit Multifamily Community in Douglasville, Georgia",100,Crescent Communities,Crescent Communities,Developer / GP,Atlanta / Georgia,Los Angeles,Market / Region,Market Expansion,Atlanta / Georgia,General Project Signal,"Crescent Communities Opens 300-Unit Multifamily Community in Douglasville, Georgia",https://rebusinessonline.com/crescent-communities-opens-300-unit-multifamily-community-in-douglasville-georgia/,68,40,1,68,No,Low relevance,Track GP relationship history
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0125,"Office-to-Residential Conversion - Other / Unknown - Santander Bank, Washington Capital Provide $113M Debt for Chicago Office Conversion",100,JLL,JLL,Developer / GP,Office-to-Residential Conversion - Other / Unknown - $113M Secured for Landmark Office-to-Residential Conversion on Chicago’s Mag Mile,Los Angeles,Project / Deal,General Association,Other / Unknown,Office-to-Residential Conversion,$113M Secured for Landmark Office-to-Residential Conversion on Chicago’s Mag Mile,https://yieldpro.com/2026/09/500-north-michigan-avenue/,68,60,1,68,No,Low relevance,Track GP relationship history
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0125,"Office-to-Residential Conversion - Other / Unknown - Santander Bank, Washington Capital Provide $113M Debt for Chicago Office Conversion",100,JLL,JLL,Developer / GP,Office-to-Residential Conversion - Other / Unknown - JLL Arranges $113M for Mag Mile Office-to-Residential Conversion,JLL,Project / Deal,General Association,Other / Unknown,Office-to-Residential Conversion,JLL Arranges $113M for Mag Mile Office-to-Residential Conversion,https://www.connectcre.com/stories/jll-arranges-113m-for-mag-mile-office-to-residential-conversion-project/,68,60,1,68,No,Low relevance,Track GP relationship history
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0125,"Office-to-Residential Conversion - Other / Unknown - Santander Bank, Washington Capital Provide $113M Debt for Chicago Office Conversion",100,JLL,JLL,Developer / GP,"Office-to-Residential Conversion - Other / Unknown - Santander Bank, Washington Capital Provide $113M Debt for Chicago Office Conversion",Kennedy Wilson,Project / Deal,General Association,Other / Unknown,Office-to-Residential Conversion,"Santander Bank, Washington Capital Provide $113M Debt for Chicago Office Conversion",https://commercialobserver.com/2026/09/santander-bank-washington-capital-113m-chicago-office-conversion/,68,60,1,68,No,Low relevance,Track GP relationship history
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0106,Development Start - National - Multifamily starts forecast lower in September,100,Fannie Mae,Fannie Mae,Developer / GP,Development Start - National - Multifamily starts forecast lower in September,Development Start - National - Multifamily starts forecast lower in September,Project / Deal,Development Activity,National,Development Start,Multifamily starts forecast lower in September,https://yieldpro.com/2026/09/multifamily-starts-forecast-lower-in-september/,64,40,1,64,No,Low relevance,Track GP relationship history
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0106,Development Start - National - Multifamily starts forecast lower in September,100,Fannie Mae,Fannie Mae,Developer / GP,National,National,Market / Region,Development Activity,National,Development Start,Multifamily starts forecast lower in September,https://yieldpro.com/2026/09/multifamily-starts-forecast-lower-in-september/,64,40,1,64,No,Low relevance,Track GP relationship history
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0077,Disposition / Exit - Los Angeles / California - Marcus & Millichap Arranges $6.2M Sale of Multifamily Property in the Highland Park Neighb...,100,Marcus & Millichap,Marcus & Millichap,Developer / GP,Disposition / Exit - Los Angeles / California - Marcus & Millichap Arranges $6.2M Sale of Multifamily Property in the Highland Park Neighb...,Los Angeles,Project / Deal,Disposition / Seller,Los Angeles / California,Disposition / Exit,Marcus & Millichap Arranges $6.2M Sale of Multifamily Property in the Highland Park Neighborhood of Los Angeles,https://yieldpro.com/2026/09/117-s-avenue-64/,63,40,1,63,No,Low relevance,Track GP relationship history
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0077,Disposition / Exit - Los Angeles / California - Marcus & Millichap Arranges $6.2M Sale of Multifamily Property in the Highland Park Neighb...,100,Marcus & Millichap,Marcus & Millichap,Developer / GP,Los Angeles,Los Angeles,Market / Region,Disposition / Seller,Los Angeles / California,Disposition / Exit,Marcus & Millichap Arranges $6.2M Sale of Multifamily Property in the Highland Park Neighborhood of Los Angeles,https://yieldpro.com/2026/09/117-s-avenue-64/,63,40,1,63,No,Low relevance,Track GP relationship history
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0077,Disposition / Exit - Los Angeles / California - Marcus & Millichap Arranges $6.2M Sale of Multifamily Property in the Highland Park Neighb...,100,Marcus & Millichap,Marcus & Millichap,Developer / GP,Los Angeles / California,Los Angeles,Market / Region,Disposition / Seller,Los Angeles / California,Disposition / Exit,Marcus & Millichap Arranges $6.2M Sale of Multifamily Property in the Highland Park Neighborhood of Los Angeles,https://yieldpro.com/2026/09/117-s-avenue-64/,63,40,1,63,No,Low relevance,Track GP relationship history
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0050,WNC Closes on 23rd California-Focused Affordable Housing Fund,100,General Project Signal - California - WNC Closes on 23rd California-Focused Affordable Housing Fund,California,Project / Deal,California,California,Market / Region,Market Expansion,California,General Project Signal,WNC Closes on 23rd California-Focused Affordable Housing Fund,https://www.connectcre.com/stories/wnc-closes-on-23rd-california-focused-affordable-housing-fund/,62,60,1,62,No,Relevant to LA / California strategy,Track LA / California activity
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0124,Disposition / Exit - Other / Unknown - Essex Realty Group Lists Multifamily Mixed-Use Property in Chicago’s Old Town,100,IPA,IPA,Developer / GP,essex,essex,Institutional Capital,Disposition / Seller,Other / Unknown,Disposition / Exit,Essex Realty Group Lists Multifamily Mixed-Use Property in Chicago’s Old Town,https://yieldpro.com/2026/09/wells/,59,40,1,59,No,Low relevance,Track GP relationship history
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0047,SoCal Family Office Snaps Up Apartments in Competitive Modesto Submarket,100,Disposition / Exit - California - SoCal Family Office Snaps Up Apartments in Competitive Modesto Submarket,California,Project / Deal,California,California,Market / Region,Disposition / Seller,California,Disposition / Exit,SoCal Family Office Snaps Up Apartments in Competitive Modesto Submarket,https://www.connectcre.com/stories/socal-family-office-snaps-up-apartments-in-competitive-modesto-submarket/,57,60,1,57,No,Relevant to LA / California strategy,Track LA / California activity
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0152,ECA Acquires 20-Property Texas Multifamily Portfolio,100,Acquisition - Texas - ECA Acquires 20-Property Texas Multifamily Portfolio,Acquisition - Texas - ECA Acquires 20-Property Texas Multifamily Portfolio,Project / Deal,Texas,Texas,Market / Region,Acquisition / Buyer,Texas,Acquisition,ECA Acquires 20-Property Texas Multifamily Portfolio,https://www.connectcre.com/stories/eca-acquires-20-property-texas-multifamily-portfolio/,55,40,1,55,No,Low relevance,Monitor only
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0129,Japanese Firm Acquires Upper West Side Apartments for $25M,100,Acquisition - Phoenix / Arizona - Japanese Firm Acquires Upper West Side Apartments for $25M,Sun Belt,Project / Deal,Phoenix,Sun Belt,Market / Region,Acquisition / Buyer,Phoenix / Arizona,Acquisition,Japanese Firm Acquires Upper West Side Apartments for $25M,https://www.connectcre.com/stories/japanese-firm-acquires-upper-west-side-apartments-for-25m/,54,60,1,54,No,Low relevance,Monitor only
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0129,Japanese Firm Acquires Upper West Side Apartments for $25M,100,Acquisition - Phoenix / Arizona - Japanese Firm Acquires Upper West Side Apartments for $25M,Sun Belt,Project / Deal,Phoenix / Arizona,Sun Belt,Market / Region,Acquisition / Buyer,Phoenix / Arizona,Acquisition,Japanese Firm Acquires Upper West Side Apartments for $25M,https://www.connectcre.com/stories/japanese-firm-acquires-upper-west-side-apartments-for-25m/,54,60,1,54,No,Low relevance,Monitor only
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0072,65 apartments underway at 5909 S. Crenshaw Blvd. in Hyde Park,100,Entitlement / Permitting - Los Angeles / California - 65 apartments underway at 5909 S. Crenshaw Blvd. in Hyde Park,Los Angeles,Project / Deal,Los Angeles,Los Angeles,Market / Region,Entitlement / Permitting,Los Angeles / California,Entitlement / Permitting,65 apartments underway at 5909 S. Crenshaw Blvd. in Hyde Park,https://la.urbanize.city/post/65-apartments-underway-5909-s-crenshaw-blvd-hyde-park,54,60,1,54,No,Low relevance,Monitor only
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0072,65 apartments underway at 5909 S. Crenshaw Blvd. in Hyde Park,100,Entitlement / Permitting - Los Angeles / California - 65 apartments underway at 5909 S. Crenshaw Blvd. in Hyde Park,Los Angeles,Project / Deal,Los Angeles / California,Los Angeles,Market / Region,Entitlement / Permitting,Los Angeles / California,Entitlement / Permitting,65 apartments underway at 5909 S. Crenshaw Blvd. in Hyde Park,https://la.urbanize.city/post/65-apartments-underway-5909-s-crenshaw-blvd-hyde-park,54,60,1,54,No,Low relevance,Monitor only
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0074,Affordable housing proposed at 12508 W. Pacific Ave. in Mar Vista,100,Entitlement / Permitting - Los Angeles / California - Affordable housing proposed at 12508 W. Pacific Ave. in Mar Vista,Los Angeles,Project / Deal,Los Angeles,Los Angeles,Market / Region,Entitlement / Permitting,Los Angeles / California,Entitlement / Permitting,Affordable housing proposed at 12508 W. Pacific Ave. in Mar Vista,https://la.urbanize.city/post/affordable-housing-proposed-12508-w-pacific-ave-mar-vista,54,60,1,54,No,Low relevance,Monitor only
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0074,Affordable housing proposed at 12508 W. Pacific Ave. in Mar Vista,100,Entitlement / Permitting - Los Angeles / California - Affordable housing proposed at 12508 W. Pacific Ave. in Mar Vista,Los Angeles,Project / Deal,Los Angeles / California,Los Angeles,Market / Region,Entitlement / Permitting,Los Angeles / California,Entitlement / Permitting,Affordable housing proposed at 12508 W. Pacific Ave. in Mar Vista,https://la.urbanize.city/post/affordable-housing-proposed-12508-w-pacific-ave-mar-vista,54,60,1,54,No,Low relevance,Monitor only
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0139,"New Building Permits For 249 Pennsylvania Avenue, San Francisco",100,"Entitlement / Permitting - San Francisco / California - New Building Permits For 249 Pennsylvania Avenue, San Francisco",California,Project / Deal,San Francisco,San Francisco,Market / Region,Entitlement / Permitting,San Francisco / California,Entitlement / Permitting,"New Building Permits For 249 Pennsylvania Avenue, San Francisco",https://sfyimby.com/2026/09/new-building-permits-for-249-pennsylvania-avenue-san-francisco.html,54,40,1,54,No,Low relevance,Monitor only
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0139,"New Building Permits For 249 Pennsylvania Avenue, San Francisco",100,"Entitlement / Permitting - San Francisco / California - New Building Permits For 249 Pennsylvania Avenue, San Francisco",California,Project / Deal,San Francisco / California,California,Market / Region,Entitlement / Permitting,San Francisco / California,Entitlement / Permitting,"New Building Permits For 249 Pennsylvania Avenue, San Francisco",https://sfyimby.com/2026/09/new-building-permits-for-249-pennsylvania-avenue-san-francisco.html,54,60,1,54,No,Low relevance,Monitor only
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0112,"Greysteel Brokers $15.3M Sale of Apartment Community in South Sioux City, Nebraska",100,"Acquisition - Other / Unknown - Greysteel Brokers $15.3M Sale of Apartment Community in South Sioux City, Nebraska","Acquisition - Other / Unknown - Greysteel Brokers $15.3M Sale of Apartment Community in South Sioux City, Nebraska",Project / Deal,"Acquisition - Other / Unknown - Greysteel Brokers $15.3M Sale of Apartment Community in South Sioux City, Nebraska","Acquisition - Other / Unknown - Greysteel Brokers $15.3M Sale of Apartment Community in South Sioux City, Nebraska",Project / Deal,Acquisition / Buyer,Other / Unknown,Acquisition,"Greysteel Brokers $15.3M Sale of Apartment Community in South Sioux City, Nebraska",https://rebusinessonline.com/greysteel-brokers-15-3m-sale-of-apartment-community-in-south-sioux-city-nebraska/,52,40,1,52,No,Low relevance,Monitor only
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0137,"Tesseract Capital Sells Apartment Property in Modesto, California for $26.6M",100,"Acquisition - San Francisco / California - Tesseract Capital Sells Apartment Property in Modesto, California for $26.6M",California,Project / Deal,California,California,Market / Region,Acquisition / Buyer,San Francisco / California,Acquisition,"Tesseract Capital Sells Apartment Property in Modesto, California for $26.6M",https://rebusinessonline.com/tesseract-capital-sells-apartment-property-in-modesto-california-for-26-6m/,52,60,1,52,No,Low relevance,Monitor only
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0137,"Tesseract Capital Sells Apartment Property in Modesto, California for $26.6M",100,"Acquisition - San Francisco / California - Tesseract Capital Sells Apartment Property in Modesto, California for $26.6M",California,Project / Deal,San Francisco / California,California,Market / Region,Acquisition / Buyer,San Francisco / California,Acquisition,"Tesseract Capital Sells Apartment Property in Modesto, California for $26.6M",https://rebusinessonline.com/tesseract-capital-sells-apartment-property-in-modesto-california-for-26-6m/,52,60,1,52,No,Low relevance,Monitor only
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0151,ECA Acquires 20-Property Multifamily Portfolio Spanning 13 Cities in Texas,100,Acquisition - Texas - ECA Acquires 20-Property Multifamily Portfolio Spanning 13 Cities in Texas,Acquisition - Texas - ECA Acquires 20-Property Multifamily Portfolio Spanning 13 Cities in Texas,Project / Deal,Texas,Texas,Market / Region,Acquisition / Buyer,Texas,Acquisition,ECA Acquires 20-Property Multifamily Portfolio Spanning 13 Cities in Texas,https://yieldpro.com/2026/09/longview-apartments-portfolio/,52,40,1,52,No,Low relevance,Monitor only
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0124,Disposition / Exit - Other / Unknown - Essex Realty Group Lists Multifamily Mixed-Use Property in Chicago’s Old Town,100,IPA,IPA,Developer / GP,Disposition / Exit - Other / Unknown - Essex Realty Group Lists Multifamily Mixed-Use Property in Chicago’s Old Town,Disposition / Exit - Other / Unknown - Essex Realty Group Lists Multifamily Mixed-Use Property in Chicago’s Old Town,Project / Deal,Disposition / Seller,Other / Unknown,Disposition / Exit,Essex Realty Group Lists Multifamily Mixed-Use Property in Chicago’s Old Town,https://yieldpro.com/2026/09/wells/,51,40,1,51,No,Low relevance,Track GP relationship history
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0034,Saratoga Capital Pays $98.4M at Auction for Atlanta Apartment Community,100,Acquisition - Atlanta / Georgia - Saratoga Capital Pays $98.4M at Auction for Atlanta Apartment Community,Los Angeles,Project / Deal,Atlanta,Sun Belt,Market / Region,Acquisition / Buyer,Atlanta / Georgia,Acquisition,Saratoga Capital Pays $98.4M at Auction for Atlanta Apartment Community,https://www.connectcre.com/stories/saratoga-capital-pays-98-4m-at-auction-for-atlanta-apartment-community/,50,60,1,50,No,Low relevance,Monitor only
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0034,Saratoga Capital Pays $98.4M at Auction for Atlanta Apartment Community,100,Acquisition - Atlanta / Georgia - Saratoga Capital Pays $98.4M at Auction for Atlanta Apartment Community,Los Angeles,Project / Deal,Atlanta / Georgia,Los Angeles,Market / Region,Acquisition / Buyer,Atlanta / Georgia,Acquisition,Saratoga Capital Pays $98.4M at Auction for Atlanta Apartment Community,https://www.connectcre.com/stories/saratoga-capital-pays-98-4m-at-auction-for-atlanta-apartment-community/,50,60,1,50,No,Low relevance,Monitor only
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0073,Affordable housing in the works at 1945 S. Carmona Ave. in Mid-City,100,Entitlement / Permitting - Los Angeles / California - Affordable housing in the works at 1945 S. Carmona Ave. in Mid-City,Los Angeles,Project / Deal,Los Angeles,Los Angeles,Market / Region,Entitlement / Permitting,Los Angeles / California,Entitlement / Permitting,Affordable housing in the works at 1945 S. Carmona Ave. in Mid-City,https://la.urbanize.city/post/affordable-housing-works-1945-s-carmona-ave-mid-city,50,60,1,50,No,Low relevance,Monitor only
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0073,Affordable housing in the works at 1945 S. Carmona Ave. in Mid-City,100,Entitlement / Permitting - Los Angeles / California - Affordable housing in the works at 1945 S. Carmona Ave. in Mid-City,Los Angeles,Project / Deal,Los Angeles / California,Los Angeles,Market / Region,Entitlement / Permitting,Los Angeles / California,Entitlement / Permitting,Affordable housing in the works at 1945 S. Carmona Ave. in Mid-City,https://la.urbanize.city/post/affordable-housing-works-1945-s-carmona-ave-mid-city,50,60,1,50,No,Low relevance,Monitor only
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0049,$83M student housing complex takes shape at Compton College,100,General Project Signal - California - $83M student housing complex takes shape at Compton College,California,Project / Deal,California,California,Market / Region,Market Expansion,California,General Project Signal,$83M student housing complex takes shape at Compton College,https://la.urbanize.city/post/83m-student-housing-complex-takes-shape-compton-college,49,60,1,49,No,Relevant to LA / California strategy,Track LA / California activity
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0032,ParkProperty Acquires 280-Unit Buckhead Apartment Community,100,Acquisition - Atlanta / Georgia - ParkProperty Acquires 280-Unit Buckhead Apartment Community,Los Angeles,Project / Deal,Atlanta,Sun Belt,Market / Region,Acquisition / Buyer,Atlanta / Georgia,Acquisition,ParkProperty Acquires 280-Unit Buckhead Apartment Community,https://www.connectcre.com/stories/parkproperty-acquires-280-unit-buckhead-apartment-community/,44,60,1,44,No,Low relevance,Monitor only
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0032,ParkProperty Acquires 280-Unit Buckhead Apartment Community,100,Acquisition - Atlanta / Georgia - ParkProperty Acquires 280-Unit Buckhead Apartment Community,Los Angeles,Project / Deal,Atlanta / Georgia,Los Angeles,Market / Region,Acquisition / Buyer,Atlanta / Georgia,Acquisition,ParkProperty Acquires 280-Unit Buckhead Apartment Community,https://www.connectcre.com/stories/parkproperty-acquires-280-unit-buckhead-apartment-community/,44,60,1,44,No,Low relevance,Monitor only
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0033,Passco Offloads Buckhead Rental Asset for $87.5M,100,Acquisition - Atlanta / Georgia - Passco Offloads Buckhead Rental Asset for $87.5M,Los Angeles,Project / Deal,Atlanta,Sun Belt,Market / Region,Acquisition / Buyer,Atlanta / Georgia,Acquisition,Passco Offloads Buckhead Rental Asset for $87.5M,https://www.connectcre.com/stories/passco-offloads-buckhead-rental-asset-for-87-5m/,44,60,1,44,No,Low relevance,Monitor only
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0033,Passco Offloads Buckhead Rental Asset for $87.5M,100,Acquisition - Atlanta / Georgia - Passco Offloads Buckhead Rental Asset for $87.5M,Los Angeles,Project / Deal,Atlanta / Georgia,Los Angeles,Market / Region,Acquisition / Buyer,Atlanta / Georgia,Acquisition,Passco Offloads Buckhead Rental Asset for $87.5M,https://www.connectcre.com/stories/passco-offloads-buckhead-rental-asset-for-87-5m/,44,60,1,44,No,Low relevance,Monitor only
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0059,Endura Starts Work on 324-Unit Boerne Apartment Community,100,Development Start - Dallas / Texas - Endura Starts Work on 324-Unit Boerne Apartment Community,Los Angeles,Project / Deal,Dallas,Sun Belt,Market / Region,Development Activity,Dallas / Texas,Development Start,Endura Starts Work on 324-Unit Boerne Apartment Community,https://www.connectcre.com/stories/endura-starts-work-on-324-unit-boerne-apartment-community/,44,60,1,44,No,Low relevance,Monitor only
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0059,Endura Starts Work on 324-Unit Boerne Apartment Community,100,Development Start - Dallas / Texas - Endura Starts Work on 324-Unit Boerne Apartment Community,Los Angeles,Project / Deal,Dallas / Texas,Los Angeles,Market / Region,Development Activity,Dallas / Texas,Development Start,Endura Starts Work on 324-Unit Boerne Apartment Community,https://www.connectcre.com/stories/endura-starts-work-on-324-unit-boerne-apartment-community/,44,60,1,44,No,Low relevance,Monitor only
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0101,Developer Launches Investor Offering for 465-Unit Boynton Beach Rental Community,100,General Project Signal - Miami / Florida - Developer Launches Investor Offering for 465-Unit Boynton Beach Rental Community,Los Angeles,Project / Deal,Miami / Florida,Sun Belt,Market / Region,Market Expansion,Miami / Florida,General Project Signal,Developer Launches Investor Offering for 465-Unit Boynton Beach Rental Community,https://www.connectcre.com/stories/developer-launches-investor-offering-for-465-unit-boynton-beach-rental-community/,44,60,1,44,No,Low relevance,Monitor only
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0101,Developer Launches Investor Offering for 465-Unit Boynton Beach Rental Community,100,General Project Signal - Miami / Florida - Developer Launches Investor Offering for 465-Unit Boynton Beach Rental Community,Los Angeles,Project / Deal,South Florida,South Florida,Market / Region,Market Expansion,Miami / Florida,General Project Signal,Developer Launches Investor Offering for 465-Unit Boynton Beach Rental Community,https://www.connectcre.com/stories/developer-launches-investor-offering-for-465-unit-boynton-beach-rental-community/,44,40,1,44,No,Low relevance,Monitor only
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0075,Five homes planned at 1254 N. Orange Dr. in Hollywood,100,General Project Signal - Los Angeles / California - Five homes planned at 1254 N. Orange Dr. in Hollywood,Los Angeles,Project / Deal,Los Angeles,Los Angeles,Market / Region,Market Expansion,Los Angeles / California,General Project Signal,Five homes planned at 1254 N. Orange Dr. in Hollywood,https://la.urbanize.city/post/five-homes-planned-1254-n-orange-dr-hollywood,42,60,1,42,No,Low relevance,Monitor only
2026-09-22,20260922-012817-1faedc88,PRJ-20260922-0075,Five homes planned at 1254 N. Orange Dr. in Hollywood,100,General Project Signal - Los Angeles / California - Five homes planned at 1254 N. Orange Dr. in Hollywood,Los Angeles,Project / Deal,Los Angeles / California,Los Angeles,Market / Region,Market Expansion,Los Angeles / California,General Project Signal,Five homes planned at 1254 N. Orange Dr. in Hollywood,https://la.urbanize.city/post/five-homes-planned-1254-n-orange-dr-hollywood,42,60,1,42,No,Low relevance,Monitor only
