run_date,run_id,signal_name,signal_category,market,normalized_signal_key,source_count_today,article_count_today,article_count_7d,article_count_30d,source_count_7d,source_count_30d,first_seen_date,last_seen_date,days_observed_7d,days_observed_30d,persistence_score,momentum_score,freshness_score,diversity_score,memory_status,memory_reason
2026-06-09,20260609-105010-d9b80e3f,construction_financing,capital_markets,Austin / Texas,capital_markets_construction_financing_austin_texas,0,0,3,3,1,1,2026-06-05,2026-06-07,3,3,42,65,72,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 3건이 최근 7일에 관찰되었습니다.
2026-06-09,20260609-105010-d9b80e3f,delivery,development_pipeline,New York,development_pipeline_delivery_new_york,0,0,3,3,1,1,2026-06-05,2026-06-07,3,3,42,65,72,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 3건이 최근 7일에 관찰되었습니다.
2026-06-09,20260609-105010-d9b80e3f,delivery,development_pipeline,Washington DC,development_pipeline_delivery_washington_dc,0,0,3,3,1,1,2026-06-05,2026-06-07,3,3,42,65,72,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 3건이 최근 7일에 관찰되었습니다.
2026-06-09,20260609-105010-d9b80e3f,disposition,transaction_market,Miami / Florida,transaction_market_disposition_miami_florida,1,1,3,3,1,1,2026-06-04,2026-06-09,3,3,42,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 3건이 최근 7일에 관찰되었습니다.
2026-06-09,20260609-105010-d9b80e3f,effective_rent_growth,supply_demand,Dallas / Texas,supply_demand_effective_rent_growth_dallas_texas,0,0,3,3,1,1,2026-06-05,2026-06-07,3,3,42,65,72,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 3건이 최근 7일에 관찰되었습니다.
2026-06-09,20260609-105010-d9b80e3f,Macro & Financing,macro_financing,Other / Unknown,macro_financing_macro_financing_other_unknown,2,3,6,6,2,2,2026-06-08,2026-06-09,2,2,36,65,100,50,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 6건이 최근 7일에 관찰되었습니다.
2026-06-09,20260609-105010-d9b80e3f,Supply / Starts Signal,research_data,California,research_data_supply_starts_signal_california,1,2,4,4,1,1,2026-06-08,2026-06-09,2,2,32,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 4건이 최근 7일에 관찰되었습니다.
2026-06-09,20260609-105010-d9b80e3f,Development Strategy,other,Los Angeles / California,other_development_strategy_los_angeles_california,0,0,2,2,1,1,2026-06-04,2026-06-05,2,2,28,65,44,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
2026-06-09,20260609-105010-d9b80e3f,Financing Cost Signal,macro_financing,California,macro_financing_financing_cost_signal_california,1,1,2,2,1,1,2026-06-08,2026-06-09,2,2,28,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
2026-06-09,20260609-105010-d9b80e3f,Rent Growth Signal,other,Other / Unknown,other_rent_growth_signal_other_unknown,1,1,2,2,1,1,2026-06-08,2026-06-09,2,2,28,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
2026-06-09,20260609-105010-d9b80e3f,Supply / Starts Signal,macro_financing,Los Angeles / California,macro_financing_supply_starts_signal_los_angeles_california,1,1,2,2,1,1,2026-06-08,2026-06-09,2,2,28,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
2026-06-09,20260609-105010-d9b80e3f,acquisition,transaction_market,Florida,transaction_market_acquisition_florida,1,1,2,2,1,1,2026-06-08,2026-06-09,2,2,28,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
2026-06-09,20260609-105010-d9b80e3f,bridge_loan,capital_markets,New York,capital_markets_bridge_loan_new_york,1,1,2,2,1,1,2026-06-08,2026-06-09,2,2,28,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
2026-06-09,20260609-105010-d9b80e3f,bridge_loan,capital_markets,Los Angeles / California,capital_markets_bridge_loan_los_angeles_california,1,1,2,2,1,1,2026-06-08,2026-06-09,2,2,28,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
2026-06-09,20260609-105010-d9b80e3f,construction_financing,capital_markets,New York City / New York,capital_markets_construction_financing_new_york_city_new_york,1,1,2,2,1,1,2026-06-08,2026-06-09,2,2,28,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
2026-06-09,20260609-105010-d9b80e3f,construction_financing,capital_markets,Texas,capital_markets_construction_financing_texas,1,1,2,2,1,1,2026-06-08,2026-06-09,2,2,28,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
2026-06-09,20260609-105010-d9b80e3f,disposition,transaction_market,Seattle,transaction_market_disposition_seattle,1,1,2,2,1,1,2026-06-08,2026-06-09,2,2,28,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
2026-06-09,20260609-105010-d9b80e3f,disposition,transaction_market,Connecticut,transaction_market_disposition_connecticut,1,1,2,2,1,1,2026-06-08,2026-06-09,2,2,28,65,100,25,Strengthening Signal,최근 7일 기사 수가 이전 7일 대비 증가했습니다. 총 2건이 최근 7일에 관찰되었습니다.
